drum pressure,excess oxygen,water level,steam flow
306.46574,0.016727897,-1.8605484,19.838407
306.54685,-0.009214462,-1.9082086999999999,19.686409
305.02674,0.30257878,-1.7083822,19.420519
303.78855,0.74996984,-1.6005819,19.458585
301.31822,-0.031101411000000002,-2.3770463,19.388755
298.35222999999996,-0.045692008,-2.6748461,19.331936
299.21313,0.0016525177999999999,-2.7144923,19.706820999999998
299.45292,-0.0078110909,-2.8879185,19.818001000000002
298.82657,0.25720411,-2.4947331000000004,19.503039
295.28399,1.9240392,-2.2350921,18.989663
293.36593,1.8230813000000001,-2.6084242000000004,18.621073000000003
291.07867000000005,1.7116271,-2.9625302000000002,18.534034
290.20311,0.80207484,-2.9993996,18.593332
290.71682999999996,0.0071790636,-3.1745492000000004,18.664088
290.92521,0.092603255,-3.00136,18.542793
292.00806,0.57510215,-2.4576002,18.38165
291.69909,0.014718397,-2.4576154999999997,18.366319
290.81192000000004,-0.028644111,-2.5922137000000003,18.358475
291.57036,0.0034508098,-2.7109466,18.310149
292.87917000000004,0.029561148,-2.2844854,18.671321
292.49989,-0.015590073999999999,-2.5448451000000003,19.095534
293.48795,0.0010837111,-2.3321914,19.519949
292.47832999999997,0.16735956,-2.0673711999999997,19.652749
294.34889,0.0060749498999999995,-1.7614487,19.952451
294.44002,-0.0095494949,-1.5692030000000001,20.146499
293.16482,-0.030702452,-1.4593074,19.887907000000002
295.00019,0.0071415365,-1.403392,19.824379999999998
295.94227,0.038087968,-1.4125021999999998,19.962698
295.74802999999997,0.013384211000000002,-1.2336112,20.110549
295.23026,-0.0012473232000000001,-1.4491489,20.095481
297.89566,0.06040543,-0.96422764,20.207923
294.13353,-0.006299575799999999,-1.1638245,20.001645
295.00146,0.026057947999999997,-1.0314954,20.070029
295.29246,0.020873181,-1.4455502,19.7414
295.82347999999996,0.021479082000000004,-1.1051591,19.751994
293.5096,0.77386623,-1.2813497,18.594969
289.07093,4.0920989,-1.6415713,17.311783
286.24412,8.034528,-2.3613153,16.332960999999997
282.74292,10.933451,-3.2812094,15.4192
277.71601,13.286831,-4.3887268,14.261018
276.61192,15.263014000000002,-4.8089731,13.209498000000002
271.92226,17.46051,-5.552338099999999,11.8162
266.7705,19.382827,-6.220429599999999,10.980078
264.3122,17.503999,-7.2557135,10.749499
260.94709,17.088476999999997,-7.942296499999999,9.9982549
258.43872999999996,17.621536,-7.8364549,9.6638379
256.96155,16.178119,-8.291926799999999,9.496557699999999
254.37387,15.791960999999999,-8.3362356,9.040206699999999
250.65672999999998,17.248345,-8.197620200000001,8.5266183
248.8966,17.020976,-8.0712053,8.3983481
245.73056,17.451366,-8.1017894,8.1623421
246.64596,16.357067,-7.445250099999999,8.0779615
244.67522999999997,14.828,-7.5196681,7.7178011
243.43069,15.76954,-6.7369725,7.482652799999999
242.79583,16.948489000000002,-6.3173585,7.532894000000001
241.90571,14.879657,-6.382047200000001,8.060889999999999
243.46299,12.813775999999999,-5.971001,8.4702969
243.45848999999998,11.949212,-5.2261522000000005,8.667495800000001
244.31887999999998,10.767225999999999,-4.8589669,8.9093198
243.4887,10.980101,-4.4378913,8.629093699999999
243.19197999999997,13.60222,-3.8866866,8.3153343
242.08412,14.554741,-3.7014833,8.2873217
242.08675,14.316977,-4.0283373,8.2055658
241.77132999999998,14.546327999999999,-3.6687342000000003,8.17199
240.12652999999997,15.661307999999998,-3.6851,7.9754132
239.45192000000003,15.207641,-3.7140962999999996,8.1979399
240.49132000000003,14.229241,-3.7168007000000003,8.264900599999999
239.75968999999998,15.132295000000001,-3.1303242,8.061673599999999
240.99312,14.282728,-2.6562912,8.3068911
239.90261,13.528669,-3.0221762,8.0023839
236.45801,14.836538000000001,-2.8075991,7.6194484
239.17785,15.063474,-2.6188697,7.8957019
238.96821,13.791212,-2.8501803,7.9744489000000005
240.12642000000002,13.290479000000001,-2.4097612,7.6832694
240.15726,13.296320999999999,-2.2728504000000003,7.7551534
239.43075,13.347023000000002,-2.2811646,7.982882400000001
239.37852999999998,13.089542,-2.4356616,8.2535149
242.31588,11.927874000000001,-2.1885041000000003,8.651366000000001
240.65885,12.470547,-2.0373633,8.5602398
239.91086,13.880635999999999,-1.7933207999999998,8.5812445
239.62785,15.464447,-1.9345663,8.3985336
238.69372,15.816637,-1.8376505,8.185449400000001
237.72705,15.1815,-2.1257867000000004,8.049416800000001
237.01415,16.004053,-2.2240261,7.5824924
234.85806000000002,17.778217,-2.2410866,7.311678999999999
233.30872999999997,18.597138,-2.7412481,7.3944276
234.5671,16.589588,-2.9867911,7.8397336
234.9263,14.134044,-3.0916827000000002,8.1137099
236.63882,13.004335000000001,-2.7814996,8.1532118
236.39751,12.846327,-2.7025857,8.184294099999999
237.66945,12.936987,-2.5422302000000006,8.0067503
237.09982999999997,14.018659,-2.4222776,7.7770234
236.34185,14.711944,-2.3906468,7.8036921
235.57408999999998,15.500202999999999,-2.5198566000000002,7.4745189
235.57412000000002,15.806884,-2.1935506,7.417513099999999
236.72897000000003,14.710726000000001,-2.3565419999999997,7.734012299999999
236.84251,14.409429999999999,-2.154214,7.7726269
236.3259,14.151226000000001,-1.9595237,7.5770538
235.68172,14.861134,-1.9713979,7.4195837
234.12346000000002,15.641518,-2.0337061000000003,7.4223303
233.60183999999998,17.012424,-2.1787067,6.978644999999999
234.12972000000002,17.198554,-1.9628136999999999,6.9514495
234.05909,15.854747,-2.2963565,7.0938838
234.75349,15.092092000000001,-2.2481216,7.3245842
235.09937000000002,16.090398,-2.0057183000000003,7.084739900000001
234.83382999999998,15.38202,-1.9402154999999999,7.188527799999999
235.85137999999998,14.600001,-2.2707213,7.388863900000001
235.8047,15.174803,-1.9651057,7.393700599999999
232.97896,16.815787,-2.1324744,7.092421400000001
232.39054,17.724759,-2.1980686,6.773357000000001
232.08369,17.983417000000003,-2.3678128,6.5899557
232.34536,17.171851,-2.3790598999999997,6.8643963
233.00569,16.101167,-2.5744892000000004,7.068077199999999
230.01008,17.170888,-2.5425737999999996,6.7865658
228.01872999999998,18.819399,-2.6903460999999997,6.596930400000001
226.96087000000003,18.550708,-3.3052330000000003,7.273169800000001
234.00083999999998,9.0221334,-3.5628636,8.9727711
242.0412,0.0023024965,-3.2974329,10.57962
249.7904,-0.0043635672,-1.7207168999999998,12.039763
256.50169,-0.021434859,-0.90910496,13.407526
265.60347,0.041633574,0.47910949,14.76418
270.17236,-0.011396011000000001,1.2936097,15.822078
275.97328,0.00022230640999999998,2.20221,16.760854000000002
280.55219,-0.00086758671,2.8749401000000003,17.471396
283.12305,0.0024953373,3.5144392,17.764725
289.00703,0.016046377,3.8624961000000004,18.70992
290.05161,-0.042270115,3.4135148999999996,18.882233
293.23742000000004,-0.031984983,3.7871697999999996,19.329819
298.23386,-0.037129845,3.1445631,20.579279999999997
304.98217,5.2508027e-05,3.2219406000000004,21.745393
307.03076,-0.006458703499999999,3.5187709000000003,21.666595
308.87932,-0.0061269676,3.6490675,21.785337
312.90834,-0.004193291500000001,3.0458073,22.520613
317.90914,0.016424887,2.9386064,23.472007
318.2865,-0.0099800535,2.9425981,23.406741
318.71958,-0.034294483,2.8192127,23.759423
321.01335,-0.025614899,2.1142397999999996,24.355855
324.09198,-0.028686895,1.7953838,24.915056
325.27012,-0.033734531,1.6408900000000002,25.077044
326.79098999999997,-0.0083024949,1.6829883999999997,25.159431
327.1306,-0.038722459,0.99109559,25.502860000000002
327.91217,-0.016012818999999998,0.66199358,25.617137
329.95531,0.01526545,0.64861099,25.638815
330.13261,-0.031400017,0.16541294,25.896431
330.55166,-0.016385896,-0.030337241,26.087262
329.13716,-0.028017306000000002,-0.33515608,26.001423000000003
330.86458999999996,-0.031787396,-0.86089444,26.656956
333.37895,0.015815827,-1.0433424999999998,26.544456
334.12869,-0.020875557,-0.68455474,26.864428999999998
332.66801,-0.032119203,-1.1406435,26.311024
332.53484,-0.032141498,-1.0835133999999997,26.086664000000003
332.91352,-0.025830136,-1.8404737,25.872294
335.4658,-0.0080676246,-1.8763409,26.392845
334.37928999999997,-0.027101082000000002,-2.2829593,26.103978
334.3427,0.009931888,-1.9561574000000002,25.940901999999998
333.30536,-0.013714197,-2.4957293,25.880572
334.71681,-0.0029448829999999997,-2.6933366000000003,25.815258
334.40945,-0.030990547,-2.7737163,25.908383999999998
333.25192999999996,-0.018813937,-2.6283368,25.301742
334.47402999999997,-0.0032010171999999996,-2.5770371,25.532698
333.14322999999996,-0.024094962,-2.9988187,25.568864
333.48233,-0.024010125,-2.7917505,26.010222
334.59629,-0.011640568,-3.0383556,26.572595
335.79675,-0.010151155,-2.5535711,27.227157000000002
333.92996,-0.033549875,-2.4475722,26.937759999999997
335.75917000000004,-0.0064565221,-1.9121953999999999,27.594801
336.6344,0.01560284,-1.9040438000000002,27.880453999999997
337.39864,0.025624242000000002,-1.0704441999999998,27.741184999999998
334.57294,-0.034868932000000005,-1.1630922,27.138071999999998
335.38133,0.023907255,-0.81492213,26.701126000000002
334.66008999999997,0.028303341,-0.90582423,26.038354
334.02577,0.0076716875,-1.0881556000000001,25.839297
331.79271,-0.0156363,-1.5485773,25.264294
331.79603,0.011358745,-1.6973696,25.024545
332.51717,0.0031547039000000003,-2.2146172,25.304826000000002
333.99258,-0.022327742999999997,-2.5894457,26.140814000000002
333.84211,-0.008877253199999999,-2.4953399,25.864698
335.1567,-0.009760785400000001,-1.9664887999999998,26.328469000000002
336.08014,0.01094789,-2.248025,26.407209
336.69799,0.0009318546800000001,-1.7454252000000001,26.449421
334.66059,-0.01852273,-2.0267671999999997,26.041593
334.3865,0.019669658,-1.7253078999999998,25.595812
334.95352,0.022107072000000002,-2.0526174999999998,25.415720999999998
335.33556,0.0033349976,-2.2345569,25.573432
334.71212,0.012455471000000001,-2.2613343999999995,25.609249
334.38067,0.008930536,-2.2708426,25.633323
333.28731,0.00460383,-2.4885056,25.580944
331.94562,-0.030253422999999998,-2.4977409,25.934234
333.11489,0.022005332000000002,-2.6375300999999998,25.584595999999998
331.00789,-0.017797561,-2.5353534,25.089247
331.41537999999997,-0.005459828199999999,-2.7640209,25.249404000000002
333.52296,0.012787999,-2.8899371,26.182909
333.44617,0.023898266,-2.6792916,25.79363
331.17367,-0.025134911,-2.3060586,25.645833
330.22258999999997,-0.007757959300000001,-2.4684797,25.194109
328.99429,-0.028050058,-2.5036266,24.612716
332.35005,0.020960333,-2.5754051,24.670996
330.89176000000003,-0.0049317643,-2.7591822999999995,23.990327
331.91225,-0.013672825,-2.7491597999999997,23.635264000000003
331.40494,-0.043185084000000006,-3.2909517999999998,23.459279000000002
331.89742,-0.030221272999999996,-3.0177926,23.672107999999998
331.68998,-0.017523398,-2.9550546000000004,23.290156
333.62843,0.022070798,-2.2614876,23.250657
333.50936,-0.0069078407999999996,-1.9653786,23.012159
333.37735,-0.010647287,-1.5178895000000001,22.358534
333.05463,-0.00054344592,-1.1034588,21.72484
332.24178,-0.0068726285,-0.95691914,21.301889000000003
331.98899,-0.0013644454,-0.84932289,21.021438
335.12462999999997,0.009211951500000001,-0.67417616,21.628288
335.42536,-0.00098216194,-0.54268403,21.007329000000002
335.34692,0.01057166,0.41684522,20.768924
335.74385,-0.0035404680999999998,0.33610084,21.122269
338.53041,-0.012096164,0.31085012,22.027681
340.23746,0.018701209,0.95171113,21.862108
339.82856,0.006278477199999999,1.9785542,21.471535
338.93624,-0.015143247,1.9804411,20.860746
338.69934,-0.017398063999999998,2.048421,20.225703
344.02802,0.034007273,2.2092834999999997,21.196493
345.51297,0.0074599211,2.1487561,21.431521
345.4172,-0.045103573,2.5034297000000003,21.651678
346.85247000000004,-0.0081580914,2.4298482999999997,21.723679
347.68397999999996,0.017018718999999998,2.8044738999999996,21.602172
348.85454,0.0061213724,2.8047092,21.450542000000002
349.88557000000003,-0.012521701000000001,2.6877886,21.457085
352.31134,0.002999639,2.8804762999999998,21.724316
351.7414,-0.04215457400000001,2.6107775,21.59325
355.87475,0.009359596999999999,2.858203,21.961014000000002
357.93342,0.015978298000000002,2.9938346,21.671702
359.57482000000005,-0.013637089,3.2725239,22.099329
362.88892000000004,0.0026834513,3.1741778999999997,22.744007999999997
367.31183,0.030329682,3.762917,23.302381
368.57082,-0.007550769000000001,4.1424768,23.365663
368.80773999999997,0.014228273,4.6325378,22.820745000000002
370.20568,0.0030161194,4.615519,22.906832
371.95417000000003,0.0054062563000000004,4.0734093,22.404869
373.74007,0.052064161,4.6050667999999995,22.031717
374.38952,0.033490112999999995,4.3872634,21.948473999999997
373.60958999999997,-0.0080781367,3.7319084000000005,22.095617999999998
372.8251,-0.013924716,3.5069885999999997,21.953753
373.69329,-0.022494836,3.2043181,22.239586
377.1778,0.010372895,3.0350292999999997,22.836244
380.24748,0.033324596,3.3780370000000004,23.428769
380.30009,-0.0078107683,3.6028477999999997,23.99721
380.14255,-0.0046149894,3.7268904000000003,24.034969
380.46707000000004,0.018568882,4.0437654,23.528548999999998
381.79343,0.016641476000000002,4.084282,23.539101000000002
384.81231,0.022016672999999997,3.9531327000000003,23.948119000000002
387.84879,0.017331904,4.0971835,23.958887
387.73765,0.0044336403000000005,4.365728900000001,23.690994
389.12772,-0.0011628783,4.468605,23.937646
389.25045,-0.006366871800000001,3.7618425,23.672029000000002
388.61977,0.0036812611,3.8943672,23.003377
387.5564,-0.012056783,3.3917233,22.481772
387.63302000000004,0.0026894605,2.9395042,22.477747
387.66971,-0.0093055294,2.5245045,23.092937
389.22118,-0.018684881,2.1928313,23.427460999999997
392.57648,0.0058425275,2.3673769,23.676707999999998
395.34743,0.015634611,2.8889869,24.227211999999998
396.13657,0.0453213,3.3113477,23.945083
396.04425,0.026690513,3.647962,24.03875
393.88936,-0.01820567,3.2948391000000004,23.867113
396.31096,0.016856521,3.6735822,24.323570999999998
394.06812,-0.032234702000000004,3.2088815,23.772099
395.83534,-0.0029315084000000003,3.4881286,23.583442
397.05832999999996,-0.0012288003999999999,3.0918667999999996,23.551835999999998
396.50988,0.0045987236,3.1954006,23.095404000000002
397.33137,0.012735257,3.072767,23.018009
398.51342999999997,0.013476146999999999,2.6768847,22.899065
399.66279,-0.0028213368,2.6766354,23.199196
402.49949,0.015431683,2.7384152999999998,23.904832
404.08262,0.0013368351,2.8166825,24.369045
403.62323,-0.0080159936,3.0989495,24.471523
404.70942,-0.0018005349,3.3823786,24.967263
402.14871,-0.034480923999999996,3.1034876000000002,24.599678
402.43467000000004,0.013656372,3.5588709,24.554753
403.32194,0.00060751486,3.2714187000000003,26.062484
403.41694,0.023923,3.4871893,26.820021
402.5055,-0.00012309272,4.13978,27.604163
400.66832,-0.045909240999999996,4.1581993,28.443853999999998
403.39159,0.014923661999999999,4.5463909000000005,29.061647999999998
403.6179,-0.0012481872999999999,4.757366200000001,29.573804
404.13749,0.22376264,5.1954418,29.663153
403.64675,0.0095674993,5.134934599999999,30.156903000000003
402.81426,-0.019951012,4.7613733,30.468010999999997
400.0609,0.48982189,4.442450599999999,30.278384999999997
397.64517,1.4728263000000001,4.557328099999999,30.160834
396.72851,0.98833284,3.7892839999999994,30.291963
394.45038,-0.0014619879000000002,3.1552653,30.114842
392.58401000000003,0.51947135,2.9469261,30.134633
392.14223,-0.0032540076,2.4573424,30.610263
391.92974,-0.016202413,1.9831956000000002,31.358263
391.855,0.019558952,2.2128085,31.672553999999998
389.79272000000003,-0.0089177478,2.2635433,31.498890999999997
388.02513999999996,-0.016013976,1.9452148,31.359546999999996
386.06728,-0.023439942999999998,1.7560099999999998,31.312144
386.97992,0.016891967,1.6016982,31.06312
383.08982000000003,0.85633582,1.4154022,30.613353999999998
379.62675,2.2880352000000004,1.3302017,30.028354999999998
376.92089,2.7791845,0.43306426,29.738759
376.23058,0.47996522,0.13412793,29.854475
373.60409,0.81263391,-0.3970513,29.245528999999998
370.21002999999996,1.1832017,-0.20621728,28.5697
368.27275,-0.017320979,-0.93020177,28.464451
368.05726,0.0060446185,-1.3028861999999999,28.511647999999997
369.16163,0.009550810600000001,-1.2682963,28.516392
365.96319,-0.039745432000000004,-1.3319686000000002,28.089543
364.53288,0.38906487,-1.0739393999999998,27.536996999999996
360.89358,1.7963311000000002,-1.5033398,27.20368
358.04077,1.9471832999999998,-2.1410023,27.609329
358.46833,0.86629242,-2.510742,27.785546000000004
357.75391,0.0013035355,-2.1077556,27.870152
356.92816,0.0072381873,-1.8092758000000002,27.668222999999998
356.55725,0.2924135,-1.5608364,27.676407
356.58915,-0.00028104802,-1.3522511000000002,27.661077000000002
354.92224,-0.029937362000000002,-1.2908292,27.483403999999997
355.51249,0.012519724,-0.78884445,27.296236999999998
352.67373,0.21808997,-0.8098366,26.93205
351.34202999999997,1.096031,-0.76707385,26.732508000000003
350.80975,0.83847534,-0.98171889,26.758405
349.63122000000004,0.14249146,-1.1604370000000002,26.759034000000003
350.61877000000004,-0.016239132,-1.0905738,27.059894
349.37907,-0.018015756,-1.1965549,26.943507
351.0307,0.031682264,-0.63132361,27.145619
349.05386,0.0055414633,-0.71308317,27.177804
349.86577,-0.0091018555,-0.51422332,27.355486
348.97041,-0.016178372,-0.24512952,27.444325
347.34642,-0.014916696,0.027434522000000003,27.377747999999997
346.13251,-0.013637247,0.083535531,27.372081
344.80782,0.8725333,0.15522644,26.975172999999998
343.89681,1.4597421999999998,0.48744604,26.947732000000002
341.42121000000003,0.12676955,0.17202164,26.929865999999997
341.9722,0.17986328,0.0043086338,26.781228000000002
341.41429,0.16799946,0.13292175,26.741915999999996
339.48396,0.93422577,0.024361524,26.783375
338.87219,1.3135543,-0.25980262,27.088534000000003
342.76603,0.027653996,-0.1235252,27.266454
339.72643999999997,0.066444659,0.36152263,26.952264000000003
338.42465,0.29569229,0.77246334,26.393194
337.78665,0.158936,0.23160452,26.252194
338.0545,0.36504533,0.22101461,26.185736
337.96761000000004,-0.009922535699999999,0.20485929,26.073241
337.33582,0.13831887,0.062609553,25.57369
336.51977,0.2503246,0.3559098,25.108576
335.61755,0.0043711821,0.027475213,25.146755
337.80206,0.010287449,-0.15869326,26.083025
338.15844,-0.016030181,-0.32946075,26.139735
338.16426,0.22247808,0.53109707,26.070144
336.94197,0.7874146,0.62195657,26.050423000000002
337.06164,0.46168488,0.21742578,26.732734000000004
339.34365,-0.005548113299999999,0.15923262,26.823342999999998
339.44481,0.012545146,0.77256177,26.401389
340.13917999999995,0.010173129,1.2586188999999999,26.279158000000002
338.93332000000004,0.0067947125,0.8260594,25.919059
339.39493999999996,0.0099629598,1.0301273000000002,26.338396999999997
340.47649,0.0027009004999999997,0.52491045,26.346120000000003
340.08257000000003,0.62292563,0.98527487,24.892757999999997
338.41222999999997,1.4463661,1.5444966999999998,22.978575
334.01119,3.6625403,0.70986533,20.99391
332.52293,4.3549692,-0.57191881,19.924405
331.92962,3.359282,-1.9692046000000003,19.100996
330.01864,3.5442487999999996,-2.5543275000000003,17.973189
327.84159,4.506298,-3.1409142999999995,17.154833
326.09619,6.3460380999999995,-3.6843904000000003,16.348878
326.50908,6.551588,-3.9368649,15.635446
326.26859,5.847825599999999,-4.2871765,14.562891
325.66591,6.543215,-3.7493607000000004,13.350678
323.63677,6.7720161999999995,-4.031141799999999,12.585488
322.72996,7.1958988,-4.3048456,12.172208
322.66096,7.535958900000001,-4.258031099999999,11.878029
321.24052,8.2237721,-4.0179362,11.361797
321.36803,8.1002217,-3.5133788999999997,11.0122
321.19206,8.2632903,-3.0826105,10.373519
321.06327000000005,9.0870519,-2.5798452999999997,10.034212
324.24201,8.1890224,-2.1295716000000002,10.265716000000001
326.99134,5.0299275,-1.7142959999999998,10.75442
327.40536000000003,4.771719200000001,-0.94870269,10.81049
327.51547,5.3798806,-0.49317294,10.414769999999999
328.05068,6.5163948,0.032322874,9.861000599999999
328.91916000000003,6.678596300000001,0.56677858,9.7421186
329.14722,7.185954,0.33055872,9.504648
331.39508,7.3377612999999995,0.7470925,9.4607273
332.20911,7.215063499999999,0.85959633,9.461345300000001
333.2696,8.1452475,1.2225268,9.3450337
335.68176,8.010236099999998,1.5795468000000001,9.118265800000001
336.03834,8.5657168,1.7404416,8.6299389
335.64566,9.394715,1.8291601000000002,8.1000262
339.0138,8.9648523,1.6914854,8.0523311
341.37727,7.434433599999999,1.349988,8.520156199999999
345.36776000000003,6.622737,1.6752488,8.550638699999999
348.17802,6.3028722,2.1444221000000003,8.7724638
350.09221,5.846716099999999,2.0757162,9.1936186
350.69592,6.887841099999999,2.0067331000000004,8.8173941
353.55871,7.5680179,2.3913692,8.517647199999999
355.07166,8.0952316,2.5018767000000004,8.3262394
357.98891000000003,6.1096373,2.5126241,8.902591900000001
361.59063,4.0334778,2.2470017999999996,9.7171309
363.1444,4.8563904,2.7538588,9.596678599999999
366.97188,5.723214,3.2011038,9.5602796
370.10314,4.692012,3.1934542,9.9731676
370.9336,4.5365757,3.2553214,10.17428
373.94712999999996,4.7962597,3.5663757000000005,10.343621
377.79559,3.8449391000000004,3.5946612,10.299861
378.88041,4.610638400000001,3.9663269,10.269471000000001
379.19199,7.327957400000001,3.9219863,9.8359925
379.48638,7.8580439,3.6008525000000002,9.565352699999998
383.3962,6.040541,3.2221109,10.195613999999999
388.29012,4.4699102,3.1198656000000002,10.516574
389.51493999999997,3.9517162000000003,3.4436583,10.416289
390.95245,5.4171958,3.6803375,10.241748
391.49777,7.3004159,3.5054648,9.9971837
392.4531,7.336963000000001,3.4244029,9.972833900000001
394.77719,6.9714941999999995,3.3217148,9.958811
396.44231,6.3228134,3.4252238,9.931135300000001
398.8891,4.6526407,3.216453,10.094132
402.02409,5.0769724,3.1759549,9.9655783
402.93213,5.6599582,3.3681476000000004,10.194208
404.63731,4.7736171999999994,2.8090112,10.380011999999999
406.47298,6.0129429000000005,2.9167234,10.116131
405.22893999999997,7.8862358,3.1815914,9.7689763
406.97625,9.1775136,2.9137464,9.502253900000001
405.91897,9.7794643,2.4679528,9.2357634
405.65763,9.9106766,2.1026813,9.305551600000001
406.85472999999996,9.5787187,1.9529724,9.611063900000001
410.20817999999997,7.3701468,1.7643293999999998,10.050614999999999
414.09718,5.4548614,1.8893418999999998,10.309428
415.42481000000004,5.6121780999999995,2.7264666,10.167847
418.18936,5.61439,3.0629502,10.958599000000001
418.95011,5.952237599999999,2.7616258,11.117871000000001
421.31402,5.8101989000000005,3.2766145,11.178933
423.4407,3.7488645,3.3157248999999998,11.328183000000001
424.56342,4.7775945,3.556478,11.152569
427.23655999999994,5.5740195,3.8881064,11.408535
429.11967999999996,5.1861192,3.5731599999999997,11.4046
430.11767000000003,4.5196672,3.6914568999999995,11.376087
432.2557,4.6336508,3.6791011,11.294364999999999
433.19592,6.279425,3.9299738,11.369047
436.15247999999997,1.3435515,3.8759056000000003,12.339589
441.24848,-0.0025098156,3.5232312000000006,13.621421
447.36329000000006,0.0013825781,4.2050315000000005,14.728185999999999
452.14422,0.023687101000000002,4.7958212,14.630339000000001
456.25105,0.005810453,5.212878400000001,14.830676
459.00678,-0.026482395,4.6762724,15.254273999999999
462.1485,-0.034830215,4.3669176,15.841759
466.2057,-0.008651018199999999,3.8856165000000003,16.139758999999998
472.52732000000003,0.014809851,3.8015204,17.021795
476.70449,0.0077703766,3.5715477999999994,17.170855
480.11437,0.00030680697999999995,3.7746779999999998,17.124042000000003
484.56479,-0.019313618,3.1984013,17.776432
487.97108,0.0093637304,2.7976044,18.025222
488.77255999999994,-0.01302457,2.6434318,17.986435
491.88007999999996,-0.020397397,1.8448288000000002,18.335937
496.60314000000005,-0.005268927099999999,1.5066016000000002,19.409573
498.891,-0.016461551,1.3947886999999999,19.891313
500.62890999999996,-0.0094757478,1.4974697,19.73154
505.10038,0.019380566000000002,1.5323636999999999,20.492472
506.80019000000004,-0.0179888,1.0603056999999998,20.905758
508.47622,-0.031442269,1.0304815,21.098101999999997
510.99692999999996,-0.020401527,0.99875341,21.685853
514.36275,-0.0037953756,0.88244594,21.764664
515.49915,0.031035427,1.0564841,21.12409
517.34559,0.010535039,1.1910108999999998,21.119069
517.93264,-0.0021099948000000003,0.20567438,21.072417
520.46722,0.007855659899999999,0.30046076,22.163459
521.10455,0.015267784,-0.19732921,21.996767000000002
522.5299200000001,0.01007828,0.11834407,22.370815
523.30958,-0.015193089,-0.4368445,23.046926000000003
523.90946,0.032385452,-0.17596287,22.866541
520.4410799999999,-0.018683063,-0.2737735,22.187174
521.73001,-0.0008867501699999999,-0.74476174,22.502443
520.4021,-0.025955671,-1.3732043,22.748257000000002
521.96564,0.0050048783000000005,-1.2971545,23.266545
521.3648,-0.004879322199999999,-1.637831,23.437588
521.4996,-0.0066126678,-1.4038513000000001,23.733133
522.49271,0.018530135,-1.4012003,24.090282000000002
522.28724,-0.018464738999999997,-1.3921106,24.32745
522.27933,0.033954153,-1.1577174,23.544673
520.78388,0.019017267,-0.85770777,23.474042
521.4402299999999,0.0050799445,-1.6251365,23.757188
520.8616900000001,-0.0091142721,-1.8564988999999998,23.736545
522.38131,0.018448801,-1.6622394,23.955389
521.01987,0.009048419399999999,-1.8555925,23.552089000000002
521.57832,-0.00050018695,-1.7345721,24.446464000000002
523.73215,0.030737768,-1.9466144,24.689444
525.10987,0.024851652999999998,-1.3027654,24.786289
522.7733900000001,-0.0029381442,-1.1846497,23.543339000000003
524.7565,0.030865739,-0.96836789,23.835497
524.4907099999999,-0.0008841789699999999,-1.7358782,23.870698
523.08373,-0.02629798,-1.6996836,23.842103
